"enhancer","triplet_pairs","cum_abs_estimate_out","cum_abs_estimate_in","n_regulating_TFs","n_regulated_genes","n_regulated_promoters","source_measurement_types","is_expressed","is_mediating","cum_abs_estimate_total","pareto","label"
"chr2_217801011_217801868",0,0.230376667154384,0,0,1,1,"aCRE",FALSE,FALSE,0.230376667154384,FALSE,""
"chr2_218193472_218194357",0,0.222739221306698,0,0,1,1,"aCRE",FALSE,FALSE,0.222739221306698,FALSE,""
"chr2_218219151_218219833",0,0.338963749710653,0,0,2,2,"aCRE",FALSE,FALSE,0.338963749710653,FALSE,""
"chr2_218289763_218290678",0,0.368196116230247,0,0,2,2,"aCRE",FALSE,FALSE,0.368196116230247,FALSE,""
"chr2_218222314_218223222",0,0.156848452529051,0,0,1,1,"aCRE",FALSE,FALSE,0.156848452529051,FALSE,""
"chr2_218419776_218420459",0,0.240681552080425,0,0,2,2,"aCRE",FALSE,FALSE,0.240681552080425,FALSE,""
"chr2_218244861_218245697",0,0.465017868265437,0,0,2,2,"aCRE",FALSE,FALSE,0.465017868265437,FALSE,""
"chr2_218370505_218371737",0,0.129851049174925,0,0,1,1,"aCRE",FALSE,FALSE,0.129851049174925,FALSE,""
"chr2_218263819_218264769",0,0.119987829956478,0,0,1,1,"aCRE",FALSE,FALSE,0.119987829956478,FALSE,""
"chr2_218274362_218275237",0,0.152164765286943,0,0,1,1,"aCRE",FALSE,FALSE,0.152164765286943,FALSE,""
"chr2_218798910_218799695",0,0.432625459675537,0,0,2,2,"aCRE",FALSE,FALSE,0.432625459675537,FALSE,""
"chr2_218538172_218538985",0,0.140233840517526,0,0,1,1,"aCRE",FALSE,FALSE,0.140233840517526,FALSE,""
"chr2_218954458_218955400",0,0.142190589344636,0,0,1,1,"aCRE",FALSE,FALSE,0.142190589344636,FALSE,""
"chr2_219300143_219301002",0,0.350996960293309,0,0,2,2,"aCRE",TRUE,FALSE,0.350996960293309,FALSE,""
"chr2_219109159_219110184",0,0.308450887325625,0,0,2,2,"aCRE",FALSE,FALSE,0.308450887325625,FALSE,""
"chr2_219506630_219507551",0,0.139393201963151,0,0,1,1,"aCRE",FALSE,FALSE,0.139393201963151,FALSE,""
"chr2_219103813_219104780",0,0.131288036283794,0,0,1,1,"aCRE",FALSE,FALSE,0.131288036283794,FALSE,""
"chr2_219215857_219216844",0,0.108294430540743,0,0,1,1,"aCRE",TRUE,FALSE,0.108294430540743,FALSE,""
"chr2_219404234_219405961",0,0.151415405415261,0,0,1,1,"aCRE",FALSE,FALSE,0.151415405415261,FALSE,""
"chr2_219526745_219527699",0,0.13975672966057,0,0,1,1,"aCRE",FALSE,FALSE,0.13975672966057,FALSE,""
"chr2_219476473_219477325",0,0.639390295616934,0,0,4,4,"aCRE",TRUE,FALSE,0.639390295616934,FALSE,""
"chr2_219243067_219243921",0,0.250871229787988,0,0,1,1,"tCRE",TRUE,FALSE,0.250871229787988,FALSE,""
"chr2_219086869_219087948",0,0.151213653216097,0,0,1,1,"aCRE",FALSE,FALSE,0.151213653216097,FALSE,""
"chr2_219536743_219537620",0,0.110109720693137,0,0,1,1,"aCRE",FALSE,FALSE,0.110109720693137,FALSE,""
"chr2_219537654_219538755",0,0.128480254089216,0,0,1,1,"aCRE",FALSE,FALSE,0.128480254089216,FALSE,""
"chr2_219265993_219267400",0,0.246524182888701,0,0,1,1,"tCRE",TRUE,FALSE,0.246524182888701,FALSE,""
"chr2_219452773_219453454",0,0.164174359851076,0,0,1,1,"aCRE",FALSE,FALSE,0.164174359851076,FALSE,""
"chr2_219507755_219508664",0,0.275047014030314,0,0,1,1,"aCRE",FALSE,FALSE,0.275047014030314,FALSE,""
"chr2_219382136_219383019",0,0.3003361274558,0,0,2,2,"aCRE",FALSE,FALSE,0.3003361274558,FALSE,""
"chr2_219492303_219493216",0,0.118079661455425,0,0,1,1,"aCRE",FALSE,FALSE,0.118079661455425,FALSE,""
"chr2_219350594_219351531",0,0.24870987159913,0,0,1,1,"aCRE",TRUE,FALSE,0.24870987159913,FALSE,""
"chr2_219363519_219364294",0,0.116273755025105,0,0,1,1,"aCRE",FALSE,FALSE,0.116273755025105,FALSE,""
"chr2_219684697_219685564",0,0.360225735436175,0,0,2,2,"aCRE,tCRE",TRUE,FALSE,0.360225735436175,FALSE,""
"chr2_219483103_219483960",0,0.120175788691211,0,0,1,1,"aCRE",FALSE,FALSE,0.120175788691211,FALSE,""
"chr2_219486109_219487106",0,0.12712293972513,0,0,1,1,"aCRE",FALSE,FALSE,0.12712293972513,FALSE,""
"chr2_219428662_219429542",0,0.142002990881841,0,0,1,1,"aCRE",FALSE,FALSE,0.142002990881841,FALSE,""
"chr2_219500012_219500806",0,0.120166703559618,0,0,1,1,"aCRE",FALSE,FALSE,0.120166703559618,FALSE,""
"chr2_219671049_219671972",0,0.26376192885235,0,0,2,2,"aCRE",FALSE,FALSE,0.26376192885235,FALSE,""
"chr2_219689345_219690558",0,0.140184495516979,0,0,1,1,"aCRE",FALSE,FALSE,0.140184495516979,FALSE,""
"chr2_219561465_219562386",0,0.20038382074651,0,0,1,1,"aCRE",FALSE,FALSE,0.20038382074651,FALSE,""
"chr2_219664617_219665535",0,0.155810267895825,0,0,1,1,"aCRE",FALSE,FALSE,0.155810267895825,FALSE,""
"chr2_219662254_219663172",0,0.197989681174378,0,0,1,1,"aCRE",FALSE,FALSE,0.197989681174378,FALSE,""
"chr2_219964928_219966041",0,0.134702130556727,0,0,1,1,"aCRE",FALSE,FALSE,0.134702130556727,FALSE,""
"chr2_221794132_221794929",0,0.278804112803833,0,0,1,1,"aCRE",FALSE,FALSE,0.278804112803833,FALSE,""
"chr2_221996878_221997820",0,0.190481830957181,0,0,1,1,"aCRE",FALSE,FALSE,0.190481830957181,FALSE,""
"chr2_222019380_222020305",0,0.272233537675953,0,0,2,2,"aCRE",FALSE,FALSE,0.272233537675953,FALSE,""
"chr2_222498850_222499770",0,0.199023023196633,0,0,1,1,"aCRE",FALSE,FALSE,0.199023023196633,FALSE,""
"chr2_222637013_222637891",0,0.1149477601983,0,0,1,1,"aCRE",FALSE,FALSE,0.1149477601983,FALSE,""
"chr2_222283356_222284284",0,0.159778947048609,0,0,1,1,"aCRE",FALSE,FALSE,0.159778947048609,FALSE,""
"chr2_222575303_222576190",0,0.154491881483,0,0,1,1,"aCRE",TRUE,FALSE,0.154491881483,FALSE,""
"chr2_222667411_222668330",0,0.633048637389041,0,0,3,3,"aCRE",FALSE,FALSE,0.633048637389041,FALSE,""
"chr2_222160722_222161583",0,0.121919949922843,0,0,1,1,"aCRE",FALSE,FALSE,0.121919949922843,FALSE,""
"chr2_222238754_222239489",0,0.154878411349255,0,0,1,1,"aCRE",FALSE,FALSE,0.154878411349255,FALSE,""
"chr2_222452646_222453562",0,0.162297124964748,0,0,1,1,"aCRE",FALSE,FALSE,0.162297124964748,FALSE,""
"chr2_222121885_222122722",0,0.165221969877163,0,0,1,1,"aCRE",FALSE,FALSE,0.165221969877163,FALSE,""
"chr2_222257418_222258270",0,0.13318171679859,0,0,1,1,"aCRE",FALSE,FALSE,0.13318171679859,FALSE,""
"chr2_222574153_222574973",0,0.379076307017935,0,0,1,1,"tCRE",TRUE,FALSE,0.379076307017935,FALSE,""
"chr2_223041250_223042149",0,0.120920636375885,0,0,1,1,"aCRE",FALSE,FALSE,0.120920636375885,FALSE,""
"chr2_222794964_222795852",0,0.11849267193439,0,0,1,1,"aCRE",FALSE,FALSE,0.11849267193439,FALSE,""
"chr2_222866008_222866983",0,0.191691521223351,0,0,1,1,"aCRE",FALSE,FALSE,0.191691521223351,FALSE,""
"chr2_222950670_222951581",0,0.119283672922064,0,0,1,1,"aCRE",FALSE,FALSE,0.119283672922064,FALSE,""
"chr2_223431308_223432181",0,0.110505089513665,0,0,1,1,"aCRE",FALSE,FALSE,0.110505089513665,FALSE,""
"chr2_223694153_223695102",0,0.259552364297653,0,0,1,1,"tCRE",TRUE,FALSE,0.259552364297653,FALSE,""
"chr2_223401623_223402512",0,0.14696833122835,0,0,1,1,"aCRE",FALSE,FALSE,0.14696833122835,FALSE,""
"chr2_223835544_223836257",0,0.160811338157216,0,0,1,1,"aCRE",FALSE,FALSE,0.160811338157216,FALSE,""
"chr2_224024032_224024955",0,0.110590911286989,0,0,1,1,"aCRE",FALSE,FALSE,0.110590911286989,FALSE,""
"chr2_224088504_224089472",0,0.151024848390156,0,0,1,1,"aCRE",FALSE,FALSE,0.151024848390156,FALSE,""
"chr2_224981933_224982665",0,0.122985634628331,0,0,1,1,"aCRE",TRUE,FALSE,0.122985634628331,FALSE,""
"chr2_224989347_224990194",0,0.157585976797628,0,0,1,1,"aCRE",FALSE,FALSE,0.157585976797628,FALSE,""
"chr2_225457236_225458076",0,0.121951696728365,0,0,1,1,"aCRE",FALSE,FALSE,0.121951696728365,FALSE,""
"chr2_225556204_225557064",0,0.198323561277444,0,0,1,1,"aCRE",FALSE,FALSE,0.198323561277444,FALSE,""
"chr2_225557707_225558520",0,0.126823637438923,0,0,1,1,"aCRE",FALSE,FALSE,0.126823637438923,FALSE,""
"chr2_226887137_226887942",0,0.160516042974717,0,0,1,1,"aCRE",FALSE,FALSE,0.160516042974717,FALSE,""
"chr2_227188020_227189555",0,0.148117124121902,0,0,1,1,"aCRE",FALSE,FALSE,0.148117124121902,FALSE,""
"chr2_227479956_227480970",0,0.163408890261133,0,0,1,1,"aCRE",FALSE,FALSE,0.163408890261133,FALSE,""
"chr2_227415320_227416205",0,0.129213924918334,0,0,1,1,"aCRE",FALSE,FALSE,0.129213924918334,FALSE,""
"chr2_227518460_227519336",0,0.162868876549265,0,0,1,1,"aCRE",FALSE,FALSE,0.162868876549265,FALSE,""
"chr2_227612586_227613556",0,0.269270915209213,0,0,1,1,"aCRE",FALSE,FALSE,0.269270915209213,FALSE,""
"chr2_228273725_228274708",0,0.136896602044975,0,0,1,1,"aCRE",FALSE,FALSE,0.136896602044975,FALSE,""
"chr2_229485530_229486411",0,0.127162795697257,0,0,1,1,"aCRE",FALSE,FALSE,0.127162795697257,FALSE,""
"chr2_229805371_229806264",0,0.126117481303359,0,0,1,1,"aCRE",TRUE,FALSE,0.126117481303359,FALSE,""
"chr2_229901564_229902467",0,0.147708587282027,0,0,1,1,"aCRE",FALSE,FALSE,0.147708587282027,FALSE,""
"chr2_230415709_230416722",0,0.288933344820179,0,0,1,1,"tCRE",TRUE,FALSE,0.288933344820179,FALSE,""
"chr2_230468434_230469368",0,0.149609152892606,0,0,1,1,"aCRE",FALSE,FALSE,0.149609152892606,FALSE,""
"chr2_230885522_230886440",0,0.121181716236512,0,0,1,1,"aCRE",TRUE,FALSE,0.121181716236512,FALSE,""
"chr2_230886637_230888028",0,0.165006927156242,0,0,1,1,"tCRE",TRUE,FALSE,0.165006927156242,FALSE,""
"chr2_231413632_231414444",0,0.124846340225374,0,0,1,1,"aCRE",TRUE,FALSE,0.124846340225374,FALSE,""
"chr2_231483684_231484433",0,0.121584328136864,0,0,1,1,"aCRE",FALSE,FALSE,0.121584328136864,FALSE,""
"chr2_231482482_231483396",0,0.37032382978231,0,0,2,2,"aCRE",FALSE,FALSE,0.37032382978231,FALSE,""
"chr2_231526661_231527535",0,0.307000163930294,0,0,2,2,"aCRE",FALSE,FALSE,0.307000163930294,FALSE,""
"chr2_231571514_231572387",0,0.364753019705138,0,0,3,3,"aCRE",TRUE,FALSE,0.364753019705138,FALSE,""
"chr2_231612206_231613069",0,0.212418889450265,0,0,1,1,"aCRE",FALSE,FALSE,0.212418889450265,FALSE,""
"chr2_231601226_231602248",0,0.119996178065574,0,0,1,1,"aCRE",FALSE,FALSE,0.119996178065574,FALSE,""
"chr2_231619975_231621992",0,0.1611016292789,0,0,1,1,"aCRE",TRUE,FALSE,0.1611016292789,FALSE,""
"chr2_231655430_231656376",0,0.263062798761676,0,0,2,2,"aCRE",TRUE,FALSE,0.263062798761676,FALSE,""
"chr2_231721331_231722228",0,0.355592361953078,0,0,2,2,"aCRE",FALSE,FALSE,0.355592361953078,FALSE,""
"chr2_231682632_231683458",0,0.171121619559235,0,0,1,1,"aCRE",FALSE,FALSE,0.171121619559235,FALSE,""
"chr2_231580575_231581877",0,0.168361354364219,0,0,1,1,"aCRE",FALSE,FALSE,0.168361354364219,FALSE,""
"chr2_231767906_231768804",0,0.24761951989748,0,0,2,2,"aCRE",FALSE,FALSE,0.24761951989748,FALSE,""
"chr2_231226947_231227964",0,0.115204104759896,0,0,1,1,"aCRE",FALSE,FALSE,0.115204104759896,FALSE,""
"chr2_231745087_231745999",0,0.269772678054593,0,0,1,2,"aCRE",FALSE,FALSE,0.269772678054593,FALSE,""
"chr2_231716984_231717845",0,0.146991739367512,0,0,1,1,"aCRE",FALSE,FALSE,0.146991739367512,FALSE,""
"chr2_232263857_232265907",0,0.152322316232039,0,0,1,1,"aCRE",FALSE,FALSE,0.152322316232039,FALSE,""
"chr2_232390668_232391511",0,0.114675730158708,0,0,1,1,"aCRE",FALSE,FALSE,0.114675730158708,FALSE,""
"chr2_232576676_232577580",0,0.538184019764469,0,0,2,3,"aCRE",FALSE,FALSE,0.538184019764469,FALSE,""
"chr2_232505683_232506552",0,0.746561044824732,0,0,4,4,"aCRE",FALSE,FALSE,0.746561044824732,FALSE,""
"chr2_232598964_232599864",0,0.464849876901975,0,0,2,2,"aCRE",FALSE,FALSE,0.464849876901975,FALSE,""
"chr2_232615042_232615956",0,0.111283463965596,0,0,1,1,"aCRE",FALSE,FALSE,0.111283463965596,FALSE,""
"chr2_232668663_232669727",0,0.137629149311788,0,0,1,1,"aCRE",FALSE,FALSE,0.137629149311788,FALSE,""
"chr2_232823846_232824654",0,0.132386430715998,0,0,1,1,"aCRE",FALSE,FALSE,0.132386430715998,FALSE,""
"chr2_232589938_232590820",0,0.11361556697561,0,0,1,1,"aCRE",FALSE,FALSE,0.11361556697561,FALSE,""
"chr2_233062992_233063919",0,0.17285628468614,0,0,1,1,"aCRE",FALSE,FALSE,0.17285628468614,FALSE,""
"chr2_233168344_233169161",0,0.138470543759653,0,0,1,1,"aCRE",TRUE,FALSE,0.138470543759653,FALSE,""
"chr2_233051428_233052357",0,0.861283754964587,0,0,3,4,"aCRE",FALSE,FALSE,0.861283754964587,FALSE,""
"chr2_233142321_233143140",0,0.110502471688116,0,0,1,1,"aCRE",FALSE,FALSE,0.110502471688116,FALSE,""
"chr2_233303028_233303931",0,0.159179579893581,0,0,1,1,"aCRE",FALSE,FALSE,0.159179579893581,FALSE,""
"chr2_233140729_233141618",0,0.192220961171619,0,0,1,1,"aCRE",TRUE,FALSE,0.192220961171619,FALSE,""
"chr2_2299407_2300220",0,0.148028117358456,0,0,1,1,"aCRE",FALSE,FALSE,0.148028117358456,FALSE,""
"chr2_2324231_2325255",0,0.127278173795753,0,0,1,1,"tCRE",TRUE,FALSE,0.127278173795753,FALSE,""
"chr2_233699709_233700615",0,0.127171188735548,0,0,1,1,"aCRE",FALSE,FALSE,0.127171188735548,FALSE,""
"chr2_233832562_233833513",0,0.109528392933908,0,0,1,1,"aCRE",FALSE,FALSE,0.109528392933908,FALSE,""
"chr2_233387446_233388358",0,0.134834566153557,0,0,1,1,"aCRE",FALSE,FALSE,0.134834566153557,FALSE,""
"chr2_233413356_233414210",0,0.146452053930116,0,0,1,1,"aCRE",FALSE,FALSE,0.146452053930116,FALSE,""
"chr2_233553155_233554026",0,0.159592037216612,0,0,1,1,"aCRE",FALSE,FALSE,0.159592037216612,FALSE,""
"chr2_233397277_233398141",0,0.126993764291341,0,0,1,1,"aCRE",FALSE,FALSE,0.126993764291341,FALSE,""
"chr2_234304633_234305645",0,0.134590187835374,0,0,1,1,"aCRE",FALSE,FALSE,0.134590187835374,FALSE,""
"chr2_234980997_234981988",0,0.14789441016496,0,0,1,1,"aCRE",TRUE,FALSE,0.14789441016496,FALSE,""
"chr2_234676236_234677296",0,0.119344327393863,0,0,1,1,"aCRE",FALSE,FALSE,0.119344327393863,FALSE,""
"chr2_235069802_235070705",0,0.236118495385806,0,0,1,1,"aCRE",TRUE,FALSE,0.236118495385806,FALSE,""
"chr2_235611210_235612044",0,0.117106510722155,0,0,1,1,"aCRE",FALSE,FALSE,0.117106510722155,FALSE,""
"chr2_235663556_235665031",0,0.134176166400616,0,0,1,1,"aCRE",FALSE,FALSE,0.134176166400616,FALSE,""
"chr2_235796029_235796945",0,0.158344078861644,0,0,1,1,"aCRE",FALSE,FALSE,0.158344078861644,FALSE,""
"chr2_235810068_235811425",0,0.119796828034728,0,0,1,1,"aCRE",FALSE,FALSE,0.119796828034728,FALSE,""
"chr2_236081905_236082817",0,0.133342668516063,0,0,1,1,"aCRE",FALSE,FALSE,0.133342668516063,FALSE,""
"chr2_235940051_235940987",0,0.107085279795809,0,0,1,1,"aCRE",TRUE,FALSE,0.107085279795809,FALSE,""
"chr2_236485322_236486592",0,0.139984449003252,0,0,1,1,"aCRE",FALSE,FALSE,0.139984449003252,FALSE,""
"chr2_236092616_236093502",0,0.118091570360358,0,0,1,1,"aCRE",FALSE,FALSE,0.118091570360358,FALSE,""
"chr2_236214106_236215012",0,0.15862052015202,0,0,1,1,"aCRE",FALSE,FALSE,0.15862052015202,FALSE,""
"chr2_236564848_236566607",0,0.165336903217032,0,0,1,1,"aCRE",TRUE,FALSE,0.165336903217032,FALSE,""
"chr2_236526637_236527603",0,0.10634548286978,0,0,1,1,"aCRE",FALSE,FALSE,0.10634548286978,FALSE,""
"chr2_236951883_236952751",0,0.16067083387884,0,0,1,1,"aCRE",FALSE,FALSE,0.16067083387884,FALSE,""
"chr2_237723355_237724247",0,0.250173619462276,0,0,1,2,"aCRE",FALSE,FALSE,0.250173619462276,FALSE,""
"chr2_237658371_237659257",0,0.127733785425919,0,0,1,1,"aCRE",FALSE,FALSE,0.127733785425919,FALSE,""
"chr2_237687451_237688390",0,0.120628326822799,0,0,1,1,"aCRE",FALSE,FALSE,0.120628326822799,FALSE,""
"chr2_237563542_237564435",0,0.344614861596187,0,0,2,2,"aCRE",FALSE,FALSE,0.344614861596187,FALSE,""
"chr2_237708383_237709276",0,0.149320572741468,0,0,1,1,"aCRE",FALSE,FALSE,0.149320572741468,FALSE,""
"chr2_237437964_237438918",0,0.293128028820339,0,0,2,2,"aCRE",FALSE,FALSE,0.293128028820339,FALSE,""
"chr2_237798270_237799175",0,0.125997078562627,0,0,1,1,"aCRE",FALSE,FALSE,0.125997078562627,FALSE,""
"chr2_237484970_237485811",0,0.106299745426899,0,0,1,1,"aCRE",FALSE,FALSE,0.106299745426899,FALSE,""
"chr2_237720467_237721154",0,0.125096537645608,0,0,1,1,"aCRE",FALSE,FALSE,0.125096537645608,FALSE,""
"chr2_237721438_237722309",0,0.163287555297056,0,0,1,1,"aCRE",FALSE,FALSE,0.163287555297056,FALSE,""
"chr2_237715650_237715982",0,0.531427812365691,0,0,1,1,"aCRE",FALSE,FALSE,0.531427812365691,FALSE,""
"chr2_237594527_237595448",0,0.115830394127232,0,0,1,1,"aCRE",FALSE,FALSE,0.115830394127232,FALSE,""
"chr2_238027754_238028556",0,0.156672285002111,0,0,1,1,"aCRE",FALSE,FALSE,0.156672285002111,FALSE,""
"chr2_238139221_238140094",0,0.464974361346578,0,0,3,3,"aCRE",FALSE,FALSE,0.464974361346578,FALSE,""
"chr2_238215605_238216226",0,0.115714840173752,0,0,1,1,"aCRE",FALSE,FALSE,0.115714840173752,FALSE,""
"chr2_238030548_238031401",0,0.208481007728485,0,0,1,1,"aCRE",FALSE,FALSE,0.208481007728485,FALSE,""
"chr2_238253877_238254757",0,0.135325944372836,0,0,1,1,"aCRE",FALSE,FALSE,0.135325944372836,FALSE,""
"chr2_238285466_238286459",0,0.15313431498185,0,0,1,1,"aCRE",FALSE,FALSE,0.15313431498185,FALSE,""
"chr2_237854688_237855612",0,0.109981023430752,0,0,1,1,"aCRE",FALSE,FALSE,0.109981023430752,FALSE,""
"chr2_237923355_237924260",0,0.134400321597274,0,0,1,1,"aCRE",TRUE,FALSE,0.134400321597274,FALSE,""
"chr2_238099820_238100726",0,0.265223932051444,0,0,2,2,"aCRE",FALSE,FALSE,0.265223932051444,FALSE,""
"chr2_238390012_238390863",0,0.273117970616032,0,0,2,2,"aCRE",FALSE,FALSE,0.273117970616032,FALSE,""
"chr2_238151446_238152437",0,0.123043180370942,0,0,1,1,"aCRE",FALSE,FALSE,0.123043180370942,FALSE,""
"chr2_238421411_238422194",0,0.106096859617978,0,0,1,1,"tCRE",TRUE,FALSE,0.106096859617978,FALSE,""
"chr2_237943093_237944022",0,0.107781066070293,0,0,1,1,"aCRE",FALSE,FALSE,0.107781066070293,FALSE,""
"chr2_238243260_238244040",0,0.14701960814553,0,0,1,1,"aCRE",FALSE,FALSE,0.14701960814553,FALSE,""
"chr2_238247310_238248681",0,0.115461474136904,0,0,1,1,"aCRE",FALSE,FALSE,0.115461474136904,FALSE,""
"chr2_237902001_237902930",0,0.131028781523891,0,0,1,1,"aCRE",FALSE,FALSE,0.131028781523891,FALSE,""
"chr2_238220440_238221599",0,0.148048611755861,0,0,1,1,"aCRE",TRUE,FALSE,0.148048611755861,FALSE,""
"chr2_238255052_238255784",0,0.132172289573541,0,0,1,1,"aCRE",FALSE,FALSE,0.132172289573541,FALSE,""
"chr2_238414892_238415917",0,0.27263741186063,0,0,2,2,"aCRE",FALSE,FALSE,0.27263741186063,FALSE,""
"chr2_238462460_238463441",0,0.229212376427237,0,0,2,2,"aCRE",FALSE,FALSE,0.229212376427237,FALSE,""
"chr2_238789086_238789907",0,0.144412571823696,0,0,1,1,"aCRE",FALSE,FALSE,0.144412571823696,FALSE,""
"chr2_238872721_238873614",0,0.133735739050554,0,0,1,1,"aCRE",FALSE,FALSE,0.133735739050554,FALSE,""
"chr2_239009299_239010010",0,0.234781185129773,0,0,1,1,"aCRE",FALSE,FALSE,0.234781185129773,FALSE,""
"chr2_238869515_238870610",0,0.123241580421783,0,0,1,1,"aCRE",FALSE,FALSE,0.123241580421783,FALSE,""
"chr2_238513114_238514021",0,0.110817206239976,0,0,1,1,"aCRE",FALSE,FALSE,0.110817206239976,FALSE,""
"chr2_23649103_23650031",0,0.424812433803186,0,0,2,2,"aCRE",FALSE,FALSE,0.424812433803186,FALSE,""
"chr2_23904556_23905229",0,0.145939622559771,0,0,1,1,"aCRE",FALSE,FALSE,0.145939622559771,FALSE,""
"chr2_24025861_24026828",0,0.25631510648836,0,0,2,2,"aCRE",FALSE,FALSE,0.25631510648836,FALSE,""
"chr2_239288609_239289488",0,0.119674703653493,0,0,1,1,"aCRE",FALSE,FALSE,0.119674703653493,FALSE,""
"chr2_239299392_239300266",0,0.130110018209559,0,0,1,1,"aCRE",FALSE,FALSE,0.130110018209559,FALSE,""
"chr2_239547860_239548798",0,0.307505037792538,0,0,1,1,"aCRE",FALSE,FALSE,0.307505037792538,FALSE,""
"chr2_239635632_239636701",0,0.159580861637204,0,0,1,1,"aCRE",FALSE,FALSE,0.159580861637204,FALSE,""
"chr2_239607448_239609016",0,0.348861312449008,0,0,1,1,"aCRE",FALSE,FALSE,0.348861312449008,FALSE,""
"chr2_23751425_23752317",0,0.205755939406112,0,0,1,1,"aCRE",FALSE,FALSE,0.205755939406112,FALSE,""
"chr2_23992703_23993575",0,0.136429843461129,0,0,1,1,"aCRE",FALSE,FALSE,0.136429843461129,FALSE,""
"chr2_24108378_24109256",0,0.144965615015316,0,0,1,1,"aCRE",FALSE,FALSE,0.144965615015316,FALSE,""
"chr2_239964568_239965458",0,0.123366431996278,0,0,1,1,"aCRE",FALSE,FALSE,0.123366431996278,FALSE,""
"chr2_239997835_239999314",0,0.172218792593892,0,0,1,1,"aCRE",FALSE,FALSE,0.172218792593892,FALSE,""
"chr2_240459362_240460280",0,1.7293069773034,0,0,6,8,"aCRE",FALSE,FALSE,1.7293069773034,FALSE,""
"chr2_240358012_240358805",0,0.132309433455789,0,0,1,1,"aCRE",FALSE,FALSE,0.132309433455789,FALSE,""
"chr2_240194093_240195031",0,0.131637219351267,0,0,1,1,"aCRE",FALSE,FALSE,0.131637219351267,FALSE,""
"chr2_240276776_240277642",0,0.125577098357853,0,0,1,1,"aCRE",FALSE,FALSE,0.125577098357853,FALSE,""
"chr2_240520034_240520913",0,0.140568642611571,0,0,1,1,"aCRE",FALSE,FALSE,0.140568642611571,FALSE,""
"chr2_240544549_240545421",0,0.137481354026151,0,0,1,1,"aCRE",TRUE,FALSE,0.137481354026151,FALSE,""
"chr2_23554147_23555035",0,0.250348477124728,0,0,1,1,"aCRE",FALSE,FALSE,0.250348477124728,FALSE,""
"chr2_24220807_24221584",0,0.123906890655997,0,0,1,1,"aCRE",FALSE,FALSE,0.123906890655997,FALSE,""
"chr2_240564528_240565237",0,0.119397207396608,0,0,1,1,"aCRE",FALSE,FALSE,0.119397207396608,FALSE,""
"chr2_240615677_240616550",0,0.695100530099086,0,0,2,2,"aCRE",TRUE,FALSE,0.695100530099086,FALSE,""
"chr2_240791967_240793063",0,0.130441079868945,0,0,1,1,"aCRE",TRUE,FALSE,0.130441079868945,FALSE,""
"chr2_24021115_24022011",0,0.556526222675604,0,0,2,2,"aCRE",FALSE,FALSE,0.556526222675604,FALSE,""
"chr2_241087735_241088739",0,0.261195272429049,0,0,2,2,"aCRE",FALSE,FALSE,0.261195272429049,FALSE,""
"chr2_241279200_241280277",0,0.60044942334783,0,0,4,4,"aCRE",FALSE,FALSE,0.60044942334783,FALSE,""
"chr2_240468913_240469778",0,0.189577356063532,0,0,1,1,"aCRE",FALSE,FALSE,0.189577356063532,FALSE,""
"chr2_240850947_240851867",0,0.133014545093035,0,0,1,1,"aCRE",FALSE,FALSE,0.133014545093035,FALSE,""
"chr2_241156646_241159186",0,0.13736082575229,0,0,1,1,"aCRE",TRUE,FALSE,0.13736082575229,FALSE,""
"chr2_240905879_240906754",0,0.163671407641512,0,0,1,1,"aCRE",FALSE,FALSE,0.163671407641512,FALSE,""
"chr2_23712082_23713074",0,0.188625045471442,0,0,1,1,"aCRE",TRUE,FALSE,0.188625045471442,FALSE,""
"chr2_24225542_24226517",0,0.144290961549396,0,0,1,1,"aCRE",FALSE,FALSE,0.144290961549396,FALSE,""
"chr2_241282346_241283629",0,0.245750674950705,0,0,2,2,"aCRE",FALSE,FALSE,0.245750674950705,FALSE,""
"chr2_240846628_240847677",0,0.127346037919213,0,0,1,1,"aCRE",FALSE,FALSE,0.127346037919213,FALSE,""
"chr2_241036094_241037129",0,0.117403596979852,0,0,1,1,"aCRE",FALSE,FALSE,0.117403596979852,FALSE,""
"chr2_241063673_241064587",0,0.511667061628022,0,0,1,2,"aCRE,tCRE",TRUE,FALSE,0.511667061628022,FALSE,""
"chr2_241009585_241010534",0,0.254255634757112,0,0,2,2,"aCRE",FALSE,FALSE,0.254255634757112,FALSE,""
"chr2_241584290_241585185",0,0.112580109659673,0,0,1,1,"aCRE",FALSE,FALSE,0.112580109659673,FALSE,""
"chr2_241142311_241143312",0,0.304666545844161,0,0,2,2,"aCRE",FALSE,FALSE,0.304666545844161,FALSE,""
"chr2_241259408_241260285",0,0.408016268398154,0,0,3,3,"aCRE",FALSE,FALSE,0.408016268398154,FALSE,""
"chr2_241522052_241523126",0,0.125479833612898,0,0,1,1,"aCRE",TRUE,FALSE,0.125479833612898,FALSE,""
"chr2_241629628_241630586",0,0.192604428918958,0,0,1,1,"aCRE",FALSE,FALSE,0.192604428918958,FALSE,""
"chr2_241411874_241412751",0,0.126716136009983,0,0,1,1,"aCRE",FALSE,FALSE,0.126716136009983,FALSE,""
"chr2_241718548_241719472",0,0.124926211089346,0,0,1,1,"aCRE",FALSE,FALSE,0.124926211089346,FALSE,""
